panel_id,Major OTT,Minor OTT,YouTube,쇼핑,스포츠,cluster
P0499004,8.312893,0,5.369277,47.7037,0,2
P0499231,0.330756,0.064743,10.95407,24.85185,0.21553,2
P0499232,0.597705,0.349725,4.434006,21.44444,0,0
P0499277,8.502248,0.133803,1.478012,6.222222,1.975539,0
P0499349,0.013127,0,1.80046,13.74074,0,2
P0499382,0.000229,0,29.12628,24.48148,0,2
P0499395,0.496018,0,0.264319,1.25,0,0
P0499401,6.059291,0.776889,0.34845,7.62963,0,1
P0499438,1.420467,1.00041,0.533053,16.33333,0,1
P0499478,0.848341,0.02083,1.923062,6,0.137616,2
P0499515,0.69969,0,1.52751,17.85185,0,0
P0499534,0.327698,0,60.757,8.888889,0.086653,0
P0499611,1.507202,0.047517,0.890496,37.59259,0,3
P0499725,0.013942,0,7.80631,20.40741,0,2
P0499810,0.69946,0,10.81256,39.44444,0.041768,0
P0499863,0.176765,0,0.266077,6.444444,0.145971,0
P0499962,0.532434,0,0.811332,15.74074,0,0
P0500086,0.19549,0,1.439603,7.925926,0,1
P0500187,2.22976,0,0.077854,20.85185,0,0
P0500210,0.148096,0,0.942774,13.74074,0,3
P0500229,6.556951,0,1.310503,12.44444,0,0
P0500245,1.516316,0,0.035959,13.14815,0,2
P0500265,2.043507,0.000735,5.939807,18.20833,0,0
P0500266,20.80812,4.866128,35.47699,6.222222,0,0
P0500267,0.036436,0,32.83087,61.62963,0,3
P0500268,0.044419,0,0.167765,15.81481,0,0
P0500303,0.934365,0,18.09787,11.74074,0,0
P0500325,1.871646,0,4.689469,14.7037,0.08024,1
P0500342,3.991354,0,0.355583,20.14815,0,0
P0500348,0.282999,0,2.225293,5.185185,0,2
P0500353,0.187628,0.320121,33.3606,6.37037,0,1
P0500463,7.329505,0.16487,27.98823,7.037037,0,1
P0500541,2.182422,0.094047,2.477391,7.814815,0.044296,1
P0500610,12.13689,0,0.074259,1.555556,0,0
P0500672,7.841318,0,0.649437,6.933333,0,0
P0500677,0.87759,0,0.806546,16.40741,0,0
P0500691,0.06584,0,0.047547,21,0,2
P0500697,3.2126,0.461064,6.890529,5.740741,0,1
P0500712,1.678288,0,10.20452,19.74074,0.012806,0
P0500713,2.992819,0,0.012792,9.884615,0,0
P0500760,1.957823,1.629054,5.065772,12.7037,0,0
P0500784,0.152796,0.270872,20.27109,12.7037,0,0
P0500840,6.616875,0,28.04086,2.285714,0,1
P0500850,33.68211,0.242002,17.87528,4.083333,0,1
P0500950,1.996444,0,2.836744,4.04,0,0
P0500967,2.736675,0,5.952397,6.269231,0,0
P0501061,2.356422,0.16941,7.425673,10.74074,0,1
P0501096,0.75027,0,1.134261,7.444444,0,0
P0501104,0.252421,0,2.605671,25.44444,0,0
P0501107,2.389534,0,0.141157,16.84615,0,1
P0501109,0.008082,0,0.041272,43.96296,0,2
P0501121,1.62696,0,16.08226,20.92593,0,3
P0501137,0.124698,1.98541,0.376639,11.92593,0,2
P0501220,0.040697,0,45.36955,22.77778,0,0
P0501231,7.975692,2.987225,21.16557,7.608696,0,0
P0501235,0.493277,0.001668,3.860133,12.96296,0,2
P0501262,1.838418,0,0.149976,9.185185,0,1
P0501306,2.405811,0,9.847602,6,0,0
P0501360,0.173684,0.111464,2.174992,3.703704,0,0
P0501455,0.009503,0,8.986311,10.8,0,1
P0501536,1.713001,0,1.540269,15.2963,0,3
P0501539,0.077021,0,0.353089,14.2963,0,3
P0501552,1.522888,0,0.064362,50.77778,0,2
P0501631,1.03062,1.880383,14.47957,31.59259,0.012425,0
P0501662,0.001521,0,2.258421,7.592593,0,0
P0501757,0.563316,0,6.306649,21.18519,0,0
P0501791,8.078215,0,6.434135,22.92593,0,0
P0501819,4.883848,0.007421,4.229164,4.37037,0.454707,0
P0501862,2.004845,0,5.470387,6.111111,0,1
P0501944,0.012415,0,19.4832,9.148148,0,0
P0501966,2.469385,0,0.593376,8.481481,0,0
P0501970,0.086387,0,36.48935,19.18519,0,1
P0501987,0.006676,0,1.336834,23.62963,0,2
P0502030,0.045632,0,0.816755,7.307692,0,0
P0502080,0.010483,0,11.21956,26.66667,0.367612,0
P0502085,7.360669,0,19.48512,10,0,0
P0502146,0.417315,0,1.27128,15.92593,0,0
P0502177,0.058642,0,19.2431,1.923077,0,0
P0502241,0.944755,0.609392,1.042753,10,0,1
P0502279,15.28554,0,9.665473,2.95,0.781358,0
P0502298,0.135855,0,3.297285,23.33333,0,0
P0502371,1.503433,0,0.061312,8.259259,0,0
P0502462,0.04549,0,3.470805,12.07407,0,0
P0502527,0.031562,0,11.4762,33.81481,0,2
P0502570,0.340451,0,0.033844,31.25926,0,2
P0502584,0.090475,0,3.68735,2.25,2.061975,0
P0502636,6.522407,0,0.077708,20.37037,0.033774,2
P0502653,0.05939,0.011062,0.511727,17.59259,0.170139,1
P0502679,2.547613,0.926111,7.846871,15.2963,0,0
P0502718,1.689616,0,21.28049,46.14815,0,2
P0502719,4.972763,0,1.12626,13.7037,9.58E-05,2
P0502806,3.458917,0,24.11098,13.66667,0,0
P0502853,1.625021,0,0.15443,12,0,1
P0502931,1.408641,0,8.310102,2.526316,0,0
P0502953,2.918114,1.609451,13.85585,10,0.598139,0
P0503181,0.512416,0,22.44012,14.07407,0,2
P0503289,0.272381,0.001282,28.35647,1.307692,0,1
P0503293,10.79592,0.015553,5.488361,19.96296,0,1
P0503394,0.021834,0.008833,1.820416,20.55556,0,2
P0503396,1.329211,0,6.384798,2.130435,0,1
P0503463,5.785937,0.065397,1.976497,25.07407,0,2
P0503595,0.084248,0,41.1939,8.296296,0,1
P0503617,0.043869,0,2.784784,2.428571,0,0
K0099350,1.256366,0,1.975976,12.59259,0,0
K0099406,0.332555,0.281817,0.385489,6.777778,0,0
K0099472,3.987025,0,0.293222,7.148148,0,2
K0099519,3.97808,0,1.012613,2.428571,0,1
K0099630,4.728171,0,0.633664,2.4,0,1
K0099656,0.184455,0,9.580207,3.5,0,0
K0099668,9.9212,0,8.216995,8.888889,0,0
K0099705,0.048123,0.00584,1.737607,11.40741,0,1
K0100030,0.232778,0,13.65493,45.48148,0.168726,2
K0100032,0.757104,0,2.607291,22.18519,0,0
K0100063,2.597342,0,65.97675,13.62963,0,1
K0100074,1.902948,0,4.346836,2.055556,0,1
K0100079,0.179204,0,0.513412,4.88,0,1
K0100159,3.42907,5.898482,16.95046,6.814815,0,1
K0100175,0.002793,0,3.339939,27.51852,0,0
K0100288,0.001896,0,5.572255,10.07407,0,0
K0100416,0.844308,0.100455,7.973091,6.230769,0,0
K0100431,0.529876,0.090997,1.038609,3.8,0,3
K0100467,3.286607,7.290229,13.14292,5.961538,0.895077,0
K0100511,4.418858,0,5.785288,13.77778,0,2
K0100516,1.049814,0.02664,4.028961,14.14815,0,2
K0100600,0.0504,0,0.076103,4.807692,0,0
K0100618,0.108738,0,2.602405,6.555556,0,0
K0100652,0.09307,0,7.588897,9.444444,0,0
K0100844,4.04058,0.696107,29.37675,4.346154,0,1
K0100865,0.009114,1.059316,0.225573,56.7037,0,2
K0100911,0.016472,0,0,25.40741,0,1
K0101375,0.10412,0.009603,1.801127,5.592593,0.170303,0
K0101390,0.261595,0,4.981483,9.888889,0,2
K0101417,2.339596,0,6.410729,17.33333,0,3
K0101509,2.361864,0.424425,10.19848,9.692308,0,0
K0101631,0.068576,0,10.62632,5.384615,0,0
K0101702,0.620407,0,1.009713,36.7037,0,2
K0101727,0.01369,0,5.86842,11.18519,0,2
K0101926,0.430897,0,1.565669,1.857143,0.074185,1
K0102292,0.393621,0,0.347557,17.88889,0,0
K0102392,0.070661,0,4.916997,56.85185,0,2
K0102648,1.232599,0,0.366656,3.148148,0.298412,0
K0102898,0.036,0,13.03847,9.703704,0,1
K0103030,6.191711,0,8.026505,29.11111,0,2
K0103057,0.005378,0.0578,12.69297,20.33333,1.082492,0
K0103378,1.091284,0.430526,14.81225,1.583333,0,0
K0103424,3.860738,0,0.048971,27.88889,0,0
K0103618,2.637734,0,2.806886,4.076923,0,0
K0103838,0.005384,0,0.263159,32.48148,0,2
K0103896,0.83999,0,0.793739,12.7037,0,0
K0104230,0.344971,0.074401,0.644087,11.52,0,0
K0104242,0.372566,0,0.040502,13.04,0,1
K0104297,0.015211,0,14.43721,0,0.149907,3
K0104421,0.267782,0.111809,0.32511,27.22222,1.382122,2
K0104551,0.024848,0,15.56956,43.2963,0,3
K0104600,2.751325,0,0.698904,2.333333,0,0
K0104824,1.820697,0,0.188155,12.22222,0,2
K0104910,2.50079,0.027496,0.351994,19.62963,0,2
K0104939,2.878955,1.092638,21.79559,5.807692,0,0
K0105364,0.033766,0,4.222217,8.222222,0,3
K0105376,0.415437,0,20.81775,24.7037,0,2
K0105405,0.636085,2.611251,11.32578,2.5,0,3
K0105641,1.774389,0,8.722666,10.55556,0,2
K0105855,0.405926,0.463879,4.157177,3.038462,0,0
K0106586,1.352812,0,7.999486,13.4,0.01096,0
K0106617,2.772441,0.000307,5.809911,12.44444,0,0
K0106880,0.545433,0.40424,0.014506,5.851852,0.055466,1
K0107149,0.764275,0,7.40335,15.11111,0,2
K0107286,18.69982,0,26.63838,0,0,1
K0107595,0.110261,0,13.45568,5.368421,0,1
K0107816,0.255309,0,27.54533,2.695652,0,0
K0107823,0.55472,0,15.77403,9.92,0,1
K0108002,0.144497,0.226315,0.047183,3.304348,0.380211,0
K0108065,0.176561,0,5.356681,39.11111,0,2
K0108073,0.000913,0.001228,20.34759,5.76,0,1
K0108303,0.000978,0.414118,1.413053,18.40741,0,2
K0108848,0.065797,0,0.06411,14.92593,0,2
K0108909,4.468617,0,4.008813,12.25926,0,0
K0108924,0.001118,0.651026,17.7533,24.22222,0,2
K0109009,20.99646,0,2.06586,8.62963,0,0
K0109081,2.650194,0,26.01437,17.88889,0,1
K0109266,0.697787,0,4.797786,10.66667,0,0
K0109315,0.067252,0,0.211644,43.59259,0,2
K0109444,3.410657,0.995977,14.15564,5.894737,0,1
K0110114,0.062248,0.051002,4.433881,7.461538,0,1
K0110746,5.855433,0,26.71352,17.46154,0,1
K0110789,0.737783,0,13.3357,23.96296,0,0
K0110814,2.5756,0,6.709919,12,0,0
K0110830,0.94903,0,9.0674,21.18519,0,2
K0110890,0.01779,15.81955,22.71151,4.814815,0,0
K0111037,0.000575,0,4.127139,32.51852,0.003021,2
K0111419,0.079755,0,5.165913,8.222222,0,2
K0111985,1.538071,0,25.45873,7.730769,0,0
K0112012,0.317963,0,7.189398,10.14815,0,0
K0112118,1.473391,0,6.456519,14.7037,0,2
K0112183,0.97994,0,19.03595,5.481481,0,3
K0112211,0.617937,0,9.053164,18.48148,0,0
K0112299,1.304196,0,4.23542,17.33333,0,2
K0112446,0.455849,0.378664,7.142695,20.22222,0,1
K0112614,0.136468,0,0.912013,45.81481,0,2
K0112772,0.033743,0.024726,7.816639,31.74074,0,2
K0113116,0.279495,0,19.37005,10.85185,0,1
K0113339,0.361928,0,28.1843,8.038462,0,1
K0113410,0.338626,0,2.145369,30.92593,0,0
K0113458,1.238801,0,4.889762,11.07692,2.555671,0
K0113519,0.567337,0,0.228266,13.62963,0,0
K0113558,0.013878,0,14.03008,6.958333,0.125455,1
K0113573,0.627588,0,10.71208,3.6,0,1
K0113900,0.43688,0.017449,24.98247,7.555556,0,1
K0114070,2.419602,0.025905,2.542071,26.37037,0,2
K0114077,0.350788,0,10.0844,38.7037,0,2
K0114124,0.752384,0,1.322189,9.037037,0,2
K0114220,0.08249,0,5.931447,7.62963,0.318371,2
K0114227,1.25525,0.369447,5.039773,22.12,0,3
K0114535,1.884752,0,4.297635,18.07407,0,0
K0114817,1.496896,0,0.571627,14.66667,0,0
K0114902,2.970618,0,13.3376,7.148148,0,0
K0115060,0.677524,0,3.243877,15.92593,0,0
K0115128,0.011813,0,11.12912,5.111111,0,0
K0115267,0.307978,0,31.13926,3.111111,0,0
K0115442,0.72299,0,12.03127,11.66667,0,0
K0115621,0.167159,0,9.394533,30.7037,0,0
K0115662,5.451275,0.702788,26.42316,11.22222,0,0
K0115694,1.166933,1.314477,9.43321,14.77778,1.359765,0
K0115712,0.02957,0,0.350129,52.03704,0,2
K0115742,0.077975,0,0.18798,40.81481,0,3
K0115941,1.366276,0,10.78992,8.333333,0,2
K0116399,0.030963,0.151427,24.88293,8.555556,0,3
K0116411,5.953807,0.002913,1.444315,10.03704,0,2
K0116542,0.004817,0.695079,12.52734,9.037037,0,0
K0116715,0.553765,0,0.251826,20.37037,0,1
K0116850,8.122131,0,0.883904,17.74074,0,0
K0116972,0.393405,0.01232,0.612031,7.481481,0,0
K0117210,0.96721,0,12.68718,5.391304,0,2
K0117342,5.227043,1.00308,6.902266,9.740741,0,2
K0117459,0.135565,0,3.293836,8.074074,0,0
K0117618,4.842514,0,52.00939,1.736842,0,1
K0117867,0.565687,0,12.29135,6.740741,0.160358,1
K0117891,1.507217,0.066773,0.670235,39.25926,0,2
K0118107,0.037342,0.040642,0.523829,1.388889,0.009983,0
K0118349,0.951446,19.35053,22.01156,12.92593,0,0
K0118586,0.582077,0,22.49121,4.615385,0,1
K0118665,0.004058,0,7.421423,7.153846,0,0
K0118818,7.430891,2.837797,20.53798,5.666667,0,0
K0118916,3.521808,0,32.36344,5.777778,0,3
K0119160,0.225537,0.199327,0.47311,25.40741,0,2
K0119524,0.29875,0.060307,13.35,8.884615,0,0
K0119738,7.804146,0,2.522975,1.647059,0,1
K0119740,0.363099,0,7.749269,1.111111,0.21955,0
K0119843,0.647327,0,13.60088,22.37037,0,0
K0119854,1.533465,0,12.14191,19.55556,0,0
K0119861,0.007716,0,33.36409,46.96296,0,2
K0120022,0.187155,1.183796,3.778543,36.07407,0,2
K0120106,0.227303,0,0.505074,11.18519,0,0
K0120418,2.304772,0,12.11877,5.75,0,0
K0120493,0.309092,0,0.165233,15.18519,0,1
K0120639,0.047491,0,11.54944,9.6,0,1
K0120673,0.266565,0,3.373124,6.444444,0,1
K0121272,0.01491,0.259291,5.144973,10.33333,3.706526,0
K0121553,0.45618,0,10.77535,10.96296,0.004869,1
K0121902,4.625183,0,11.08128,17.40741,0,0
K0122222,1.012611,0,1.841111,10.22222,0,0
K0122546,0.097771,2.599742,31.00482,12.96296,0,0
K0122647,0.008341,12.36116,25.87568,2.769231,0,1
K0122925,1.6077,0.065994,5.210999,14.77778,0,2
K0123189,0.010974,0,13.66913,6.148148,0,1
K0123228,12.67011,0,0.481674,8.111111,0,2
K0123326,0.245091,0,4.569166,16.85185,0,0
K0123539,1.883967,0,0.273901,25.2963,0,0
K0123618,0.775685,0,0.202794,13.125,0,0
K0123782,1.73426,0.501782,25.1458,9.333333,1.824355,0
K0123997,2.004928,0.218098,5.059688,4.4,0.076566,1
K0124088,1.670137,1.317312,22.14293,5.076923,0,0
K0124276,0.185301,0.267646,17.18686,9.846154,0,0
K0124314,0.261854,0,4.865143,11.81481,0,2
K0124479,2.136106,0,11.75354,29.14815,0,2
K0124522,2.484484,7.760336,23.32653,17.48148,0,1
K0124581,2.350295,0,11.02104,26.07407,0,3
K0124995,5.394501,0,44.48492,7.666667,0.879237,2
K0291081,0.436565,0,0.465141,10.92593,0,0
K0291129,1.529667,0.347565,0.840949,9.074074,0,0
K0291154,1.04161,0,5.771636,1.333333,0,0
K0291968,3.531904,0,0.917479,9.037037,0,1
K0292117,0.431688,0.024554,11.92407,9.666667,0,1
K0292146,0.433423,0.071557,3.086373,12.7037,0,0
K0287879,0.978924,0,0.210117,17.33333,0,1
K0287973,33.25111,70.87397,59.99027,9.481481,0,0
K0288248,0.015765,0,24.80614,2.142857,1.557861,0
K0288539,1.44162,0.553164,10.57544,6.62963,0,0
K0288546,12.8252,0.810962,1.131034,17.74074,0,0
K0288554,0.096408,0,0.100952,13.81481,0,0
K0288649,1.516401,0,9.996066,3.666667,0,1
K0288654,1.882207,0,5.408773,1.555556,0.413357,1
K0288672,0.11362,0.110613,5.73363,6.592593,0,2
K0288693,0.080346,0,1.77363,23.03704,0,0
K0288732,0.367915,0,0.162855,33.25926,0,3
K0288770,0.007918,0,0.642269,9.692308,0,0
K0288946,0.002275,0.037138,0.078069,16.85185,0,0
K0288947,6.135345,0.038531,0.222175,34.44444,0,1
K0288948,0.395378,0,14.84897,6.444444,0,1
K0289123,4.07687,0,10.13035,11.6,0,0
K0289190,0.506222,0,1.505077,2.521739,0,0
K0289229,0.31119,0,0.001312,7.653846,0,1
K0289542,0.145797,0,5.764762,8.538462,0,1
K0289696,0.238531,0.084487,5.779351,15.88889,0,3
K0289794,2.53082,0,3.488545,3.681818,0,2
K0289809,0.251645,0.20744,0.085479,18.03704,0,2
K0290026,0.467989,0,16.54625,15.44444,0,1
K0290032,0.007865,0,1.942297,6.518519,0,0
K0290070,2.498869,0,8.957712,12.37037,0.02379,1
K0290071,0.011272,0,9.443308,2.173913,0,1
K0290220,1.012821,0,19.98274,4,0,1
K0290313,5.138224,0,4.454373,7.851852,0,2
K0290607,1.058675,1.115914,39.03051,8.64,0.286727,1
K0291048,1.205317,0.751946,14.43674,5.222222,0,1
K0291060,0.596774,0.176372,36.99586,6.692308,0,1
K0292324,1.284999,0,2.527453,14.7037,0,1
K0292512,2.364634,0,5.977164,5.333333,0,0
K0287721,0.679611,0.377616,6.953849,14.25926,0,1
K0292531,1.541909,0.020212,8.822797,15.7037,0.006399,2
K0292546,0.020294,1.35357,1.435455,33.62963,0,0
K0292584,1.363034,0.000242,20.16343,8.925926,0,1
K0292608,1.138021,0.675901,13.78646,19.40741,0,2
K0292675,2.372168,0.483701,3.438708,29.96296,1.931663,2
K0292688,0.07002,0,0.360662,8.111111,0,1
K0292711,0.824799,0,6.095184,14.88462,0,0
K0292718,1.253393,0,18.14792,8.814815,0.029121,1
K0292887,0.25702,0,9.690601,6.259259,3.098268,0
K0293012,0.552119,0,9.742278,3.48,0,1
K0293013,0.320956,0.265184,1.813854,10.66667,0,1
K0293085,0.017448,0,0.027389,12.85185,0,0
K0293235,8.180598,6.887966,13.81077,0,0.22814,0
K0293241,1.728958,0.284584,0.43205,33.11111,5.43059,0
K0293258,1.946514,0.002733,25.5739,33.40741,0,2
K0293326,0.008136,0,1.388753,28.22222,0,1
K0293517,2.091191,0,0.358302,10.44444,0,2
K0293725,0.154968,0,5.68761,13.40741,0,1
K0293867,0.039654,0,23.60757,11.03704,0,0
K0294006,0.212097,0.122239,48.72101,17.44444,0,1
K0294056,0.141139,0,4.172685,8.62963,0,0
K0294096,5.28546,0,1.986935,14.44444,0,2
K0294174,0.073145,0,0.419843,6.962963,0,0
K0294269,0.880072,0,7.079092,8.037037,0,1
K0294301,0.80613,0,0.171571,13.37037,0,0
K0294358,0.896542,0,5.157586,11.07407,0.82204,1
K0294488,0.171172,0,14.9231,4.296296,0,1
K0294643,0.387185,4.499254,11.43311,10.73077,0,0
K0294672,22.04844,0,3.455063,7.148148,0,0
K0294954,2.360807,0,17.08996,13.77778,3.83026,0
K0295086,4.524925,0,17.04847,18.14815,0,0
K0295087,0.141472,0,2.52818,4.875,0,0
K0295214,4.332511,0,22.917,20.59259,0,2
K0295249,1.906444,0.329106,30.07865,16.25926,0,1
K0295255,0.002623,0,5.377549,17.48148,0,3
K0295564,0.362758,1.865935,12.95983,9.851852,0,0
K0295643,0.509737,0,6.967352,19.66667,0,0
K0295676,0.544912,0,13.25045,17.2,1.020434,0
K0295799,1.869758,0,3.235647,16.74074,0,0
K0295872,8.063232,0,7.497091,12.92593,0,0
K0295879,0.00386,0,0.101091,6.814815,0,1
K0295902,0.00119,10.87397,7.188043,6.37037,0,0
K0295963,9.703435,0.003439,7.393689,5.076923,0,1
K0295987,0.045062,0.037685,2.972956,23.33333,0,2
K0296014,5.383382,4.121657,34.29096,1.571429,0.423393,0
K0296110,0.182198,0.533924,0.087999,8.444444,0,1
K0296130,2.201222,0,4.804241,9.576923,0,0
K0296173,1.32965,0.022746,0.044717,0,0,0
K0296178,0.080928,0,16.52547,15.81481,0,1
K0296243,0.760293,13.13114,15.25137,10.19231,0,0
K0296427,0.308809,0.069081,9.686935,4.208333,0,0
K0296440,0.041895,0.749373,7.046864,5.2,0.099675,1
K0297008,0.284547,0,3.518896,6.692308,0,0
K0297035,0.098159,0.157205,5.58016,26.96296,0,0
K0297102,15.97869,0,0.924317,7.08,0,1
K0297139,2.222507,0.042006,4.026681,14.33333,0,0
K0297180,4.506795,0,32.89554,5.923077,0.537577,1
K0297333,1.284701,0.03414,5.215302,9.444444,0,1
K0297337,0.000743,0.293962,15.04166,5.423077,0,1
K0297469,2.440268,0.11574,4.924868,5.217391,0.879308,3
K0297526,0.630986,0,8.53165,5.703704,0,0
K0297545,0.386067,0,12.23805,6.095238,0,1
K0297578,2.972594,0.921038,16.96672,9.555556,0.628009,0
K0297667,1.174508,0,0.733227,20.25926,0,3
K0297731,3.896625,0.514478,28.514,6.692308,0,1
K0297857,0.257519,0,5.579316,3.461538,0,0
K0298104,3.537008,0,12.25876,3.25,0,0
K0298189,1.068482,0.357858,1.275426,26.74074,0,0
K0298437,5.99076,0,7.728173,16,0,1
K0298438,0.002149,0,2.393927,61.14815,0,2
K0298489,1.194716,0,12.96408,16.03704,0,1
K0298550,1.943968,0,5.916497,25.03704,0,0
K0298602,2.181941,0,5.115882,10.11538,0,0
K0298623,0.089357,0,6.804637,6.037037,0,0
K0298702,0.004674,0,0.693316,24.44444,0,2
K0298771,0.428506,0.040588,0.543977,6.444444,0,0
K0298892,2.952901,0.198724,1.68253,13.7037,0,1
K0298933,0.595146,0,0.957867,18.40741,0.087896,0
K0298992,0.821473,0,0.567273,7.111111,0,1
K0299078,8.869907,0.008689,14.03829,46.80769,11.22356,0
K0299167,0.730869,0,3.50931,30.11111,0,2
K0299195,1.722206,0,20.23539,13.40741,0.118829,0
K0299284,1.972268,0.292347,0.422639,21.51852,0,0
K0299353,0.559787,0,0.251671,9.814815,0.037603,0
K0299375,0.000983,0,6.02115,5.461538,0,1
K0299518,1.309179,0,1.881286,48.40741,0,2
K0299828,7.017356,0.056781,19.35889,10.55556,0.677542,2
K0299871,0.039306,0,8.015628,25.77778,0,0
K0300002,0.065485,0,2.560586,9.740741,0,1
K0300045,2.527344,0,0.071887,11.38462,0,1
K0300162,3.874912,0,6.650297,4.56,0,0
K0300306,0.375688,0.004023,2.966886,3.55,0,0
K0300338,0.286902,0.871582,9.821267,10.14815,0,0
K0300455,0.319124,0,14.19007,7.185185,0,0
K0300682,0.073054,0.187193,7.365095,10.07407,0,3
K0300989,0.026387,0.158041,0.936169,9.074074,0,0
K0301000,0.266811,0.34188,8.099558,14.77778,0,0
K0301017,0.168724,0.020872,0,40.7037,0,3
K0301061,1.290797,0,6.540007,23.7037,0,2
K0301125,0.000362,0,2.676015,15.59259,0,2
K0301203,5.616538,0,6.739558,8.518519,0,0
K0301271,0.026194,0,0.341752,30.18519,0,2
K0301470,0.687964,0,0.287927,8.074074,0,1
K0301483,0.00231,0,11.45741,49.37037,0,2
K0301495,2.411981,0,1.380545,12.48148,0,1
K0301740,1.178279,0,2.000345,12.81481,0,0
K0301818,1.351594,0,1.227412,5.038462,1.105107,1
K0301933,0.607092,0,14.3788,11.11111,0,0
K0302077,3.228955,0,19.48618,18.33333,0.573325,3
K0302078,1.138634,1.44204,6.444371,2.565217,0,0
K0302093,0.019402,0,10.39933,4.954545,0,0
K0302427,10.40171,0,12.69552,3.92,0,1
K0303020,8.911334,1.358022,3.417669,23.44444,0.446201,0
K0303567,1.927967,0.000315,3.262078,18.81481,0,0
K0303675,5.313728,0.305925,4.67894,9.851852,0,0
K0303819,2.945288,0.035823,0.896613,16.07407,0,3
K0303835,0.002479,0,5.482027,25.92593,0,0
K0303959,4.388975,0.292251,4.131996,5,0,0
K0304082,0.900805,0,47.26377,9.925926,0,1
K0304379,0.224506,0,0.105678,12.92593,0,0
K0304433,0.031314,0,0.220179,5.576923,0,0
K0304470,1.261662,0.017411,0.844337,18.33333,0,0
K0304690,0.197337,0,6.728912,23.66667,0,0
K0304742,2.859566,0,21.96336,4.259259,0,3
K0304845,0.199126,0,8.83645,5.576923,0,1
K0304880,12.07422,0,1.760005,9.962963,0.033819,0
K0305170,0.030873,0.080413,13.44639,2.25,0,0
K0305192,5.722175,0.389855,0.43769,1.785714,0,2
K0305393,4.202046,0,7.696782,4.038462,0,3
K0305407,1.071959,0,1.147628,9.814815,0,0
K0305412,0.564572,0,3.297581,9,0,1
K0305440,4.467372,0.035371,0.164599,5.592593,0,1
K0305470,1.929072,0,5.444518,8.259259,0,1
K0305488,18.91527,0.728853,19.22402,11.59259,0,1
K0448682,0.019598,0,0.025863,23.44444,0,0
K0448703,0.025407,0.24292,0.195414,35.88889,0,2
K0448715,5.857307,0.205964,37.98381,9.925926,0,1
K0448727,0.000266,0,0.188189,8,0,0
K0448969,0.074645,0.041662,8.686298,6.576923,0,0
K0449016,0.335839,0.000523,7.473742,11.88889,0,1
K0449023,3.763154,1.638831,11.05182,6.346154,0,0
K0449088,7.466442,2.512827,7.04005,10.11111,0,3
K0449097,2.141145,0,3.351677,5.37037,0,3
K0449118,1.326763,0,1.101083,12.25926,0,0
K0449158,0.311136,0.150679,15.26044,7.333333,1.136147,0
K0449178,2.676545,1.753751,16.67188,12.11111,0,0
K0449193,0.066994,0,0.026616,14.62963,0,3
K0449212,0.702133,0.006116,1.524247,7.115385,0,0
K0449214,0.030684,0,1.412984,4.37037,0,1
K0449218,11.97908,0.221703,16.9189,3.571429,0.248964,1
K0449267,0.027229,0.049892,12.56086,9.12,0,1
K0449271,2.461385,0,0.137158,6.52,0,0
K0449283,3.008114,5.525086,7.591992,8.555556,0,0
K0449321,14.79318,0,24.62301,14.40741,0,1
K0449388,0.156786,0,7.887538,16.55556,0.094939,0
K0449414,7.014867,0.378732,0,4.681818,0,0
K0449464,4.501894,0.68936,7.693916,3.869565,0,0
K0449536,5.065832,0,8.294725,8.555556,0,0
